Platform_X,Platform_Y,Platform_Z,Roll_deg,Pitch_deg,Yaw_deg
2.561498497058518353e+01,2.621923475915231450e+00,2.840242139012008806e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.548230715710193195e+01,2.619062956268479070e+00,2.840256740739799852e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.534966847102292320e+01,2.616265596788572623e+00,2.840265029411941669e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.521707041507168512e+01,2.613533700660092052e+00,2.840267308291950030e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.508451449197173844e+01,2.610869571067709671e+00,2.840263880643339007e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.495200220444661099e+01,2.608275511196055163e+00,2.840255049729621533e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.481953505521983772e+01,2.605753824229758209e+00,2.840241118814315087e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.468711454701493579e+01,2.603306813353427174e+00,2.840222391160932602e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.455474218255544017e+01,2.600936781751748583e+00,2.840199170032987013e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.442241946456486801e+01,2.598646032609316592e+00,2.840171758693995230e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.429014789576674715e+01,2.596436869110775092e+00,2.840140460407470755e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.415792897888461255e+01,2.594311594440767976e+00,2.840105578436928226e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.402576421664202044e+01,2.592272511783939137e+00,2.840067416045881146e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.389365511176241341e+01,2.590321924324889835e+00,2.840026276497845288e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.376160316696936547e+01,2.588462135248278173e+00,2.839982463056334723e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.362960988498641868e+01,2.586695447738740938e+00,2.839936278984863520e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.349767676853706533e+01,2.585024164980907813e+00,2.839888027546946319e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.336580532034485458e+01,2.583450590159408478e+00,2.839838012006098324e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.323399704313331426e+01,2.581977026458886826e+00,2.839786535625831903e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.310225343962595446e+01,2.580605777063965434e+00,2.839733901669665102e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.297057601254631010e+01,2.579339145159295299e+00,2.839680413401108581e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.283896626461791612e+01,2.578179433929477682e+00,2.839626374083679252e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.270742569856428617e+01,2.577128946559199107e+00,2.839572086980890617e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.257595581710895161e+01,2.576189986233039519e+00,2.839517855356258451e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.244455812297543673e+01,2.575364856135678338e+00,2.839463982473295118e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.231323411888731911e+01,2.574655859451738138e+00,2.839410771595515826e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.218198530756802356e+01,2.574065299365820181e+00,2.839358525986436348e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.205081319174114540e+01,2.573595479062610991e+00,2.839307538091214838e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.191971927413016985e+01,2.573248701726718934e+00,2.839258000834861377e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.178870505745866026e+01,2.573027270542766587e+00,2.839210053535531983e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.165777204445013027e+01,2.572933488695412052e+00,2.839163834992705233e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.152692173782810059e+01,2.572969659369277906e+00,2.839119484005858567e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.139615564031610973e+01,2.573138085748986725e+00,2.839077139374470562e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.126547525463767485e+01,2.573441071019203719e+00,2.839036939898019227e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.113488208351632025e+01,2.573880918364558568e+00,2.838999024375984277e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100437762967558086e+01,2.574459930969652532e+00,2.838963531607842015e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.087396339583897387e+01,2.575180412019150822e+00,2.838930600393072723e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.074364088473003420e+01,2.576044664697697328e+00,2.838900369531152137e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.061341159907232168e+01,2.577054992189886207e+00,2.838872977821561108e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.048327704158928597e+01,2.578213697680382666e+00,2.838848564063775939e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.035323871500448334e+01,2.579523084353809281e+00,2.838827267057275776e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.022329812204146648e+01,2.580985455394817052e+00,2.838809225601538628e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.009345676542373127e+01,2.582603113988014343e+00,2.838794578496042504e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.996371614787482329e+01,2.584378363318059257e+00,2.838783464540265413e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.983407777211825618e+01,2.586313506569567267e+00,2.838776022533686501e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.970454314087757552e+01,2.588410846927196474e+00,2.838772391275783775e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.957511375687628430e+01,2.590672687575555244e+00,2.838772709566035246e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.944579112283792455e+01,2.593101331699301682e+00,2.838777116203918922e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.931657674148601345e+01,2.595699082483065467e+00,2.838785749988913949e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.918747211554407528e+01,2.598468243111462073e+00,2.838798749720497767e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.905847874773565209e+01,2.601411116769149601e+00,2.838816254198147817e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.892959814078428593e+01,2.604530006640736417e+00,2.838838402221344381e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.880083179741346200e+01,2.607827215910894836e+00,2.838865332589564332e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.867218122034669747e+01,2.611305047764233223e+00,2.838897184102286246e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.854364791230755216e+01,2.614965805385381259e+00,2.838934095558988702e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.841523337601954324e+01,2.618811791958989943e+00,2.838976205759148570e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.828693911420620921e+01,2.622845310669703167e+00,2.839023653502245566e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.815876662959104948e+01,2.627068664702122192e+00,2.839076577587757697e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.803071742489760254e+01,2.631484157240905120e+00,2.839135116815162974e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.790279300284941399e+01,2.636094091470681633e+00,2.839199409983939404e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.777499486616997615e+01,2.640900770576074308e+00,2.839269595893565565e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.764732451758283815e+01,2.645906497741734142e+00,2.839345813343519467e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.751978345981152074e+01,2.651113576152312135e+00,2.839428201133279117e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.739237319557955175e+01,2.656524308992409544e+00,2.839516898062323662e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.726509522761045901e+01,2.662140999446663159e+00,2.839612042930131111e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.713795105862779167e+01,2.667965950699723976e+00,2.839713774536178903e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.701094219135502783e+01,2.674001465936228783e+00,2.839822231679946185e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.688407012851570244e+01,2.680249848340793051e+00,2.839937553160910397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675733637283336463e+01,2.686713401098067777e+00,2.840059877778550117e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.663074242703152805e+01,2.693394427392668433e+00,2.840189344332343921e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650428979383372052e+01,2.700295230409260228e+00,2.840326091621769820e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.637797997596347699e+01,2.707418113332465737e+00,2.840470258445524223e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625181447614430397e+01,2.714765379346907537e+00,2.840621889890068701e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.612579479709975061e+01,2.722339331637229520e+00,2.840780678755395456e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.599992244155333054e+01,2.730142273388054264e+00,2.840946235074832202e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.587419891222857871e+01,2.738176507784046976e+00,2.841118168881705515e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.574862571184900162e+01,2.746444338009808916e+00,2.841296090209344811e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.562320434313814133e+01,2.754948067249983978e+00,2.841479609091078373e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.549793630881957540e+01,2.763689998689216054e+00,2.841668335560232208e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.537282311161673221e+01,2.772672435512120614e+00,2.841861879650136871e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524786625425318221e+01,2.781897680903369974e+00,2.842059851394118368e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.437767199698475906e+01,2.853466506064336272e+00,2.843536870715718123e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425401995638249275e+01,2.864717134648998353e+00,2.843756224892129580e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.413053778013127726e+01,2.876231300463686580e+00,2.843976497022570697e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400722697095460489e+01,2.888011306693044844e+00,2.844197297140369187e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.388408903157605323e+01,2.900059456521688617e+00,2.844418235278853899e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.376112546471908615e+01,2.912378053134290212e+00,2.844638921471351978e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.363833777310725281e+01,2.924969399715465102e+00,2.844858965751192272e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.351572745946407395e+01,2.937835799449835861e+00,2.845077978151701927e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.339329602651307027e+01,2.950979555522053488e+00,2.845295568706210361e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.327104497697779806e+01,2.964402971116740559e+00,2.845511347448043580e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314897581358177092e+01,2.978108349418540968e+00,2.845724924410531571e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.302709003904849538e+01,2.992097993612077289e+00,2.845935909627000910e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.290538915610152060e+01,3.006374206882007627e+00,2.846143913130780447e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.278387466746436729e+01,3.020939292412947452e+00,2.846348544955197895e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.266254807586056330e+01,3.035795553389540657e+00,2.846549415133580396e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.254141088401362225e+01,3.050945292996409819e+00,2.846746133699257939e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.242046459464708619e+01,3.066390814418205935e+00,2.846938310685556530e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.229971071048450426e+01,3.082134420839537370e+00,2.847125556125805588e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.217915073424934747e+01,3.098178415445062228e+00,2.847307480053332256e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.205878616866515785e+01,3.114525101419424402e+00,2.847483692501465384e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.193861851645547745e+01,3.131176781947218046e+00,2.847653803503532117e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.181864928034381990e+01,3.148135760213136791e+00,2.847817423092860736e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.169887996305372724e+01,3.165404339401760581e+00,2.847974161302779521e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.157931206730872020e+01,3.182984822697754623e+00,2.848123628166616754e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.145994709583231241e+01,3.200879513285727285e+00,2.848265433717699580e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.134079672255121807e+01,3.219098422969715045e+00,2.848399213986418204e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.122198808777642398e+01,3.237739073988109340e+00,2.848524900129177695e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.110372152993640071e+01,3.256954464457344045e+00,2.848642610392928418e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.098619855048786320e+01,3.276898473937471579e+00,2.848752465997260401e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.086962065088754770e+01,3.297724981988558568e+00,2.848854588161762535e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075418933259217624e+01,3.319587868170657430e+00,2.848949098106026554e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.064010609705839272e+01,3.342641012043827686e+00,2.849036117049640779e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.052757244574295470e+01,3.367038293168121754e+00,2.849115766212196377e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.041678988010258422e+01,3.392933591103613367e+00,2.849188166813280532e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030795990159397491e+01,3.420480785410340729e+00,2.849253440072485546e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020128401167385590e+01,3.449833755648363365e+00,2.849311707209400311e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.009696371179894214e+01,3.481146381377747900e+00,2.849363089443614285e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.995200503425934357e+00,3.514572542158560964e+00,2.849407707994718066e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.896195888011554587e+00,3.550266117550819445e+00,2.849445684082300545e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800151367012503556e+00,3.588380987114632603e+00,2.849477138925952318e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.707268441885517518e+00,3.629050290854117122e+00,2.849502193745262844e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.617748614087297199e+00,3.672237637980302338e+00,2.849520969759821583e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.531793385074564640e+00,3.717823792586862908e+00,2.849533588189219699e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.449604256304027672e+00,3.765688956229695350e+00,2.849540170253044948e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.371382729232422548e+00,3.815713330464767239e+00,2.849540837170887926e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.297330305316407362e+00,3.867777116848031937e+00,2.849535710162339228e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.227648486012718365e+00,3.921760516935442809e+00,2.849524910446987178e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.162538772778098917e+00,3.977543732282924793e+00,2.849508559244424077e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.102202667069235531e+00,4.035006964446424149e+00,2.849486777774236543e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.046841670342857356e+00,4.094030414981887134e+00,2.849459687256016309e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.996657284055658010e+00,4.154494285445260005e+00,2.849427408909352835e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.951851009664380854e+00,4.216278777392489019e+00,2.849390063953835579e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.912624348625691084e+00,4.279264092379506224e+00,2.849347773609054570e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.879178802396360481e+00,4.343330431962264981e+00,2.849300659094599837e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.851715872433075560e+00,4.408357997696711550e+00,2.849248841630060269e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.830437060192537047e+00,4.474226991138792187e+00,2.849192442435027033e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.815543867131481193e+00,4.540817613844438938e+00,2.849131582729089018e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.807237794706615830e+00,4.608010067369590956e+00,2.849066383731836254e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.805720344374634578e+00,4.675684553270208710e+00,2.848996966662858199e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.811193017592295007e+00,4.743721273102259772e+00,2.848923452741745450e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.823857315816262314e+00,4.812000428421640663e+00,2.848845963188086898e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.843914740503279859e+00,4.880402220784333167e+00,2.848764619221472572e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.871566793110048366e+00,4.948806851746248014e+00,2.848679542061492498e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.907014975093282771e+00,5.017094522863359884e+00,2.848590852927736705e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.950460787909719329e+00,5.085145435691600824e+00,2.848498673039794085e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.002105733016030342e+00,5.152839791786902879e+00,2.848403123617255233e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.062151311868959169e+00,5.220057792705233624e+00,2.848304325879710177e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.130767416781509382e+00,5.286680574775125763e+00,2.848202401046747809e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.207754891064702463e+00,5.352600188157552452e+00,2.848097470337957589e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.292675723432232360e+00,5.417715746625724194e+00,2.847989654972931248e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.385087887472586488e+00,5.481926482691548586e+00,2.847879076171257111e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.484549356774365947e+00,5.545131628866975859e+00,2.847765855152524637e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.590618104926065257e+00,5.607230417663913613e+00,2.847650113136324990e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.702852105516235781e+00,5.668122081594276551e+00,2.847531971342247061e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.820809332133400460e+00,5.727705853169993588e+00,2.847411550989880311e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.944047758366075129e+00,5.785880964902972323e+00,2.847288973298815336e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.007212535780281115e+01,5.842546649305134565e+00,2.847164359488641594e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020460010403212436e+01,5.897602138888402123e+00,2.847037830778949115e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.034102997064255902e+01,5.950946666164725229e+00,2.846909508389327357e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.048097293122265228e+01,6.002479463645997271e+00,2.846779513539365780e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.062398695936093418e+01,6.052099763844118741e+00,2.846647967448654981e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.076963002864590635e+01,6.099706799271046975e+00,2.846514991336783851e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.091746011266615568e+01,6.145207107876203168e+00,2.846380706423343554e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.106703518501013406e+01,6.188568490238765207e+00,2.846245233927922982e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.121791321926644969e+01,6.229789332886277009e+00,2.846108695070111025e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.136965218902361840e+01,6.268868247892541490e+00,2.845971211069498850e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.152181006787015605e+01,6.305803847331375778e+00,2.845832903145676482e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.167394482939461398e+01,6.340594743276632528e+00,2.845693892518232246e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.182561444718550092e+01,6.373239547802178606e+00,2.845554300406757307e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.197637922932248955e+01,6.403737170159594427e+00,2.845414247792842843e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.212596753386799264e+01,6.432107912150435425e+00,2.845273838525619112e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.227438570248537530e+01,6.458407462536683852e+00,2.845133148114176151e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.242166615938611329e+01,6.482694830355605120e+00,2.844992249408525140e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.256784132878168947e+01,6.505029024644500169e+00,2.844851215258677826e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.271294363488358670e+01,6.525469054440627303e+00,2.844710118514644250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.285700550190330205e+01,6.544073928781301674e+00,2.844569032026435593e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300005935405231128e+01,6.560902656703774483e+00,2.844428028644062465e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.397593553648006548e+01,6.633928411583880802e+00,2.843449451331774753e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.411209254127680168e+01,6.638672293503141475e+00,2.843311735396481481e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424753334910619884e+01,6.642171110339781137e+00,2.843174758217122076e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.438229038417971140e+01,6.644483871131065200e+00,2.843038592643708853e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.451639607070885063e+01,6.645669584914330130e+00,2.842903311526250718e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464988283290508519e+01,6.645787260726812917e+00,2.842768987714759987e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.478278309497989085e+01,6.644895907605786078e+00,2.842635694059247840e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.491512928114472913e+01,6.643054534588586080e+00,2.842503503409723749e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504695381561113976e+01,6.640322150712471228e+00,2.842372488616199462e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.517828912259059848e+01,6.636757765014728250e+00,2.842242722528686159e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530916762629457395e+01,6.632420386532636769e+00,2.842114277997194449e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.543962175093454192e+01,6.627369024303490619e+00,2.841987227871734376e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.556968392072199237e+01,6.621662687364555211e+00,2.841861645002318255e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.569938655986840104e+01,6.615360384753152800e+00,2.841737602238956697e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582876209258527211e+01,6.608521125506527483e+00,2.841615172431660881e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
